id,role,channel,date,ts,thread_ts,subtype,reactions,word_count,has_mention,has_url,active,mentions
User_0205,Member,_france,2020-05-08 19:11:59.325900,1588979519.3259,,,"[{""name"": ""clap"", ""users"": [""User_0141"", ""User_0111""], ""count"": 2}]",0,False,False,True,
User_0205,Member,_france,2021-10-02 13:08:56.009300,1633194536.0093,1631823736.000400,,[],67,False,False,True,
User_0149,Member,_france,2020-03-31 07:35:00.216400,1585654500.2164,1585654500.216400,,[],29,True,False,True,User_0205
User_0111,Member,_france,2020-03-31 10:20:10.220000,1585664410.22,,,[],85,False,False,True,
User_0205,Member,_france,2020-03-31 13:41:47.230200,1585676507.2302,,,[],87,True,False,True,User_0240
User_0060,Leadership,_france,2020-10-29 17:59:29.000600,1604008769.0006,1604008769.000600,,[],21,False,True,True,
User_0111,Member,_france,2020-10-29 18:34:46.000800,1604010886.0008,1604008769.000600,,"[{""name"": ""pray"", ""users"": [""User_0060""], ""count"": 1}]",32,False,False,True,
User_0060,Leadership,_france,2020-10-03 10:07:12.001200,1601734032.0012,,,[],60,True,False,True,"User_0537,User_0060"
User_0060,Leadership,_france,2020-10-20 09:23:35.015300,1603200215.0153,,,[],41,True,False,True,"User_0161,User_0056"
User_0161,Member,_france,2020-10-20 09:50:16.017100,1603201816.0171,1603201816.017100,,[],35,True,False,True,User_0060
User_0060,Leadership,_france,2020-10-20 10:46:25.017200,1603205185.0172,1603201816.017100,,[],4,True,False,True,User_0161
User_0060,Leadership,_france,2020-10-07 11:37:26.003000,1602085046.003,1602085046.003000,,[],27,True,False,True,User_0111
User_0111,Member,_france,2020-10-07 12:50:59.003400,1602089459.0034,1602085046.003000,,[],6,False,False,True,
User_0060,Leadership,_france,2020-10-07 17:52:26.003600,1602107546.0036,1602085046.003000,,[],1,False,False,True,
User_0094,Member,_france,2020-04-08 04:33:09.244000,1586334789.244,,,[],8,False,False,True,
User_0094,Member,_france,2020-04-08 05:41:12.244700,1586338872.2447,,,[],10,False,False,True,
User_0141,Member,_france,2020-04-08 08:19:26.245000,1586348366.245,1586268783.234800,,[],28,True,False,True,User_0111
User_0111,Member,_france,2020-04-08 08:28:57.245200,1586348937.2452,1586268783.234800,,[],21,True,False,True,User_0051
User_0111,Member,_france,2020-04-08 10:03:15.245400,1586354595.2454,,,[],23,True,False,True,User_0051
User_0111,Member,_france,2020-04-08 10:11:05.245700,1586355065.2457,,,[],8,False,False,True,
User_0111,Member,_france,2020-04-08 10:15:55.250000,1586355355.25,,,[],75,True,False,True,"User_0201,User_0094,User_0205,User_0051,User_0269,User_0154,User_0178,User_0077"
User_0201,Member,_france,2020-04-08 10:17:58.250300,1586355478.2503,,,"[{""name"": ""+1"", ""users"": [""User_0111""], ""count"": 1}]",7,False,False,True,
User_0094,Member,_france,2020-04-08 10:23:59.251500,1586355839.2515,,,[],24,False,False,True,
User_0111,Member,_france,2020-04-08 10:33:18.254300,1586356398.2543,,,[],7,False,False,True,
User_0094,Member,_france,2020-04-08 10:35:27.256000,1586356527.256,1586356527.256000,,"[{""name"": ""+1"", ""users"": [""User_0111""], ""count"": 1}, {""name"": ""grin"", ""users"": [""User_0111""], ""count"": 1}]",99,False,False,True,
User_0201,Member,_france,2020-04-08 10:43:54.257700,1586357034.2577,,,"[{""name"": ""grin"", ""users"": [""User_0111""], ""count"": 1}]",11,False,False,True,
User_0201,Member,_france,2020-04-08 10:45:20.258500,1586357120.2585,,,[],9,False,False,True,
User_0051,Member,_france,2020-04-08 10:46:00.259500,1586357160.2595,,,[],22,False,False,True,
User_0201,Member,_france,2020-04-08 10:49:42.262400,1586357382.2624,,,[],75,False,False,True,
User_0111,Member,_france,2020-04-08 10:57:43.264200,1586357863.2642,,,"[{""name"": ""+1"", ""users"": [""User_0051"", ""User_0205""], ""count"": 2}]",46,False,False,True,
User_0111,Member,_france,2020-04-08 11:00:48.264500,1586358048.2645,1586356527.256000,,[],10,False,False,True,
User_0111,Member,_france,2020-04-08 11:01:00.264700,1586358060.2647,1586356527.256000,,[],4,False,False,True,
User_0269,Member,_france,2020-04-08 12:19:39.265700,1586362779.2657,,,"[{""name"": ""grin"", ""users"": [""User_0111""], ""count"": 1}]",8,False,False,True,
User_0226,Member,_france,2020-04-08 12:57:37.266400,1586365057.2664,,,"[{""name"": ""grin"", ""users"": [""User_0111""], ""count"": 1}]",7,False,False,True,
User_0154,Member,_france,2020-04-08 14:01:56.266900,1586368916.2669,,,"[{""name"": ""grin"", ""users"": [""User_0111""], ""count"": 1}]",7,False,False,True,
User_0111,Member,_france,2020-04-08 14:52:16.268400,1586371936.2684,,,"[{""name"": ""+1"", ""users"": [""User_0077"", ""User_0269"", ""User_0201""], ""count"": 3}]",20,False,False,True,
User_0161,Member,_france,2021-01-06 08:36:25.036200,1609940185.0362,1609940185.036200,,"[{""name"": ""+1"", ""users"": [""User_0336"", ""User_0077""], ""count"": 2}]",361,False,False,True,
User_0060,Leadership,_france,2021-01-06 08:43:30.036400,1609940610.0364,1609940185.036200,,[],34,True,False,True,"User_0161,User_0102"
User_0102,Leadership,_france,2021-01-06 09:16:08.036600,1609942568.0366,1609940185.036200,,[],66,True,False,True,User_0161
User_0161,Member,_france,2021-01-06 09:31:45.036800,1609943505.0368,1609940185.036200,,"[{""name"": ""+1"", ""users"": [""User_0102""], ""count"": 1}]",18,True,False,True,User_0102
User_0102,Leadership,_france,2021-01-06 09:36:14.037000,1609943774.037,1609940185.036200,,[],477,True,False,True,User_0161
User_0102,Leadership,_france,2021-01-06 10:08:50.037300,1609945730.0373,1609940185.036200,,[],24,True,False,True,User_0161
User_0161,Member,_france,2021-01-06 10:46:40.037500,1609948000.0375,1609940185.036200,,"[{""name"": ""+1"", ""users"": [""User_0102""], ""count"": 1}]",24,False,False,True,
User_0111,Member,_france,2020-03-29 08:54:08.202800,1585486448.2028,1585411937.186900,,[],117,False,False,True,
User_0111,Member,_france,2020-03-29 08:57:47.203000,1585486667.203,1585411937.186900,,[],34,False,False,True,
User_0100,Leadership,_france,2020-03-29 10:17:31.204100,1585491451.2041,1585491451.204100,,[],82,True,False,True,"User_0100,User_0060"
User_0111,Member,_france,2020-03-29 10:25:51.204400,1585491951.2044,1585491451.204100,,[],10,True,False,True,User_0100
User_0100,Leadership,_france,2020-03-29 10:58:55.206100,1585493935.2061,1585491451.204100,,[],20,False,False,True,
User_0240,Member,_france,2020-03-29 11:21:28.206300,1585495288.2063,1585411937.186900,,[],108,False,False,True,
User_0240,Member,_france,2020-03-29 11:22:31.206500,1585495351.2065,1585411937.186900,,[],5,False,False,True,
User_0060,Leadership,_france,2020-03-29 13:29:59.206700,1585502999.2067,1585491451.204100,,[],6,False,False,True,
User_0094,Member,_france,2020-04-03 06:34:50.231300,1585910090.2313,,,[],17,True,False,True,User_0111
User_0060,Leadership,_france,2020-04-03 07:00:44.232400,1585911644.2324,,,"[{""name"": ""+1"", ""users"": [""User_0094""], ""count"": 1}]",17,True,False,True,User_0094
User_0056,Member,_france,2020-10-30 12:00:10.001200,1604073610.0012,1604008769.000600,,[],13,True,False,True,User_0060
User_0060,Leadership,_france,2020-10-30 14:17:14.001400,1604081834.0014,1604008769.000600,,[],17,False,False,True,
User_0042,Member,_france,2020-10-30 15:14:31.001600,1604085271.0016,1604008769.000600,,[],27,False,False,True,
User_0042,Member,_france,2020-10-30 15:20:18.001800,1604085618.0018,1604008769.000600,,[],28,False,False,True,
User_0042,Member,_france,2020-10-30 15:24:07.002000,1604085847.002,1604008769.000600,,[],49,False,False,True,
User_0042,Member,_france,2020-10-30 15:28:09.002200,1604086089.0022,1604008769.000600,,[],24,False,False,True,
User_0042,Member,_france,2020-10-30 15:29:42.002400,1604086182.0024,1604008769.000600,,[],13,False,False,True,
User_0042,Member,_france,2020-10-30 15:30:31.002600,1604086231.0026,1604008769.000600,,[],13,False,False,True,
User_0060,Leadership,_france,2020-10-30 16:38:56.002800,1604090336.0028,1604008769.000600,,[],18,True,False,True,User_0042
User_0060,Leadership,_france,2020-11-03 13:29:49.004500,1604428189.0045,,,[],37,False,True,True,
User_0056,Member,_france,2020-11-03 13:44:40.005600,1604429080.0056,,,"[{""name"": ""pray"", ""users"": [""User_0060""], ""count"": 1}]",13,True,False,True,User_0060
User_0149,Member,_france,2020-04-15 04:18:30.272600,1586938710.2726,1585654500.216400,,[],113,True,False,True,User_0111
User_0111,Member,_france,2020-04-15 04:45:24.272800,1586940324.2728,1585654500.216400,,[],13,True,False,True,User_0149
User_0205,Member,_france,2020-04-15 19:50:13.273200,1586994613.2732,1585654500.216400,,[],3,False,False,True,
User_0282,Member,_france,2021-09-16 16:22:16.000400,1631823736.0004,1631823736.000400,,[],204,False,True,True,
User_0205,Member,_france,2021-09-16 16:47:50.002500,1631825270.0025,1631823736.000400,,[],36,False,False,True,
User_0205,Member,_france,2021-01-04 12:05:32.021000,1609779932.021,,,[],8,False,False,True,
User_0060,Leadership,_france,2021-01-04 13:59:40.022800,1609786780.0228,,,[],115,True,True,True,User_0102
User_0102,Leadership,_france,2021-01-04 13:59:43.023100,1609786783.0231,,channel_join,[],5,True,False,True,User_0102
User_0060,Leadership,_france,2020-12-31 11:39:30.003100,1609432770.0031,,,[],162,True,False,True,User_0336
User_0205,Member,_france,2020-12-31 13:29:34.006000,1609439374.006,,,[],26,False,False,True,
User_0060,Leadership,_france,2020-04-10 10:33:16.271600,1586529196.2716,,,"[{""name"": ""+1"", ""users"": [""User_0269"", ""User_0077"", ""User_0051"", ""User_0094""], ""count"": 4}]",1,False,True,True,
User_0111,Member,_france,2020-04-10 11:35:12.272300,1586532912.2723,,,[],39,False,False,True,
User_0060,Leadership,_france,2020-06-24 18:34:48.332200,1593038088.3322,,,[],168,True,True,True,User_0061
User_0061,Member,_france,2020-06-24 18:34:51.332500,1593038091.3325,,channel_join,[],5,True,False,True,User_0061
User_0061,Member,_france,2021-01-03 14:07:43.018400,1609700863.0184,1609700863.018400,,"[{""name"": ""+1"", ""users"": [""User_0060"", ""User_0002""], ""count"": 2}, {""name"": ""pray"", ""users"": [""User_0060"", ""User_0002""], ""count"": 2}]",64,True,False,True,User_0060
User_0002,Leadership,_france,2021-01-03 15:01:21.019900,1609704081.0199,1609700863.018400,thread_broadcast,[],19,False,False,True,
User_0188,Member,_france,2020-04-21 03:02:09.281700,1587452529.2817,1587452529.281700,,[],77,False,True,True,
User_0188,Member,_france,2020-04-21 03:03:52.282600,1587452632.2826,,,[],16,False,False,True,
User_0100,Leadership,_france,2020-04-21 05:47:27.283000,1587462447.283,,,[],33,True,True,True,User_0100
User_0205,Member,_france,2020-04-21 07:31:44.284500,1587468704.2845,,,"[{""name"": ""+1"", ""users"": [""User_0111""], ""count"": 1}]",10,False,False,True,
User_0205,Member,_france,2020-04-21 07:34:36.286800,1587468876.2868,,,[],19,False,False,True,
User_0111,Member,_france,2020-04-21 08:55:10.286900,1587473710.2869,1587452529.281700,,[],6,False,False,True,
User_0094,Member,_france,2020-04-21 11:51:36.289400,1587484296.2894,,,[],20,True,False,True,User_0100
User_0149,Member,_france,2020-04-21 15:29:26.290000,1587497366.29,,,"[{""name"": ""+1"", ""users"": [""User_0111"", ""User_0201""], ""count"": 2}]",29,False,True,True,
User_0205,Member,_france,2020-04-21 18:48:36.291600,1587509316.2916,,,"[{""name"": ""slightly_frowning_face"", ""users"": [""User_0058""], ""count"": 1}]",20,False,False,True,
User_0205,Member,_france,2020-04-21 18:58:58.293700,1587509938.2937,,,[],19,False,False,True,
User_0218,Member,_france,2020-05-21 05:00:20.327000,1590051620.327,,,[],1,False,False,True,
User_0058,Member,_france,2020-05-09 07:25:42.326200,1589023542.3262,1587636375.294700,,[],12,False,False,True,
User_0201,Member,_france,2020-03-27 03:48:34.053700,1585295314.0537,,,[],5,False,False,True,
User_0111,Member,_france,2020-03-27 05:01:52.055300,1585299712.0553,,,[],40,True,False,True,"User_0051,User_0060"
User_0141,Member,_france,2020-03-27 05:56:38.055500,1585302998.0555,,channel_join,"[{""name"": ""+1"", ""users"": [""User_0111""], ""count"": 1}]",5,True,False,True,User_0141
User_0141,Member,_france,2020-03-27 06:00:13.058400,1585303213.0584,1585303213.058400,,[],29,False,False,True,
User_0111,Member,_france,2020-03-27 06:34:59.058500,1585305299.0585,1585305299.058500,,[],14,False,False,True,
User_0111,Member,_france,2020-03-27 06:35:49.058800,1585305349.0588,1585303213.058400,,[],17,False,False,True,
User_0094,Member,_france,2020-03-27 06:38:12.059000,1585305492.059,1585305299.058500,,[],10,False,False,True,
User_0201,Member,_france,2020-03-27 06:42:01.059300,1585305721.0593,,,[],2,False,False,True,
User_0201,Member,_france,2020-03-27 06:43:11.060600,1585305791.0606,1585305791.060600,,[],21,False,False,True,
User_0111,Member,_france,2020-03-27 06:43:43.060700,1585305823.0607,1585305791.060600,,[],6,False,False,True,
User_0204,Member,_france,2020-03-27 06:47:39.061200,1585306059.0612,,,"[{""name"": ""pray"", ""users"": [""User_0205""], ""count"": 1}]",3,False,True,True,
User_0201,Member,_france,2020-03-27 06:59:10.061300,1585306750.0613,,,[],0,False,False,True,
User_0141,Member,_france,2020-03-27 06:59:59.061700,1585306799.0617,1585303213.058400,,[],40,False,False,True,
User_0094,Member,_france,2020-03-27 07:02:30.061900,1585306950.0619,1585305299.058500,,[],65,False,False,True,
User_0201,Member,_france,2020-03-27 07:07:26.062100,1585307246.0621,1585305791.060600,,[],36,False,False,True,
User_0111,Member,_france,2020-03-27 07:11:53.062300,1585307513.0623,1585305791.060600,,[],7,False,False,True,
User_0111,Member,_france,2020-03-27 07:14:24.062500,1585307664.0625,1585305299.058500,,[],18,False,False,True,
User_0094,Member,_france,2020-03-27 07:28:23.062700,1585308503.0627,1585305299.058500,,[],1,False,False,True,
User_0205,Member,_france,2020-03-27 07:38:09.064900,1585309089.0649,,,"[{""name"": ""+1"", ""users"": [""User_0094""], ""count"": 1}]",27,False,False,True,
User_0205,Member,_france,2020-03-27 07:48:36.068300,1585309716.0683,1585309716.068300,,[],42,False,False,True,
User_0111,Member,_france,2020-03-27 08:16:21.069700,1585311381.0697,1585309716.068300,,[],8,False,False,True,
User_0111,Member,_france,2020-03-27 08:22:44.070600,1585311764.0706,,,"[{""name"": ""+1"", ""users"": [""User_0094"", ""User_0205"", ""User_0201""], ""count"": 3}]",16,False,False,True,
User_0111,Member,_france,2020-03-27 08:49:37.072000,1585313377.072,,,[],27,False,False,True,
User_0094,Member,_france,2020-03-27 08:54:02.075000,1585313642.075,1585313642.075000,,[],52,False,False,True,
User_0205,Member,_france,2020-03-27 09:30:46.077300,1585315846.0773,1585315846.077300,,[],28,False,False,True,
User_0111,Member,_france,2020-03-27 09:39:08.077600,1585316348.0776,1585313642.075000,,[],27,False,False,True,
User_0111,Member,_france,2020-03-27 09:41:38.077800,1585316498.0778,1585315846.077300,,[],25,False,False,True,
User_0205,Member,_france,2020-03-27 10:25:36.083600,1585319136.0836,,,[],68,False,False,True,
User_0269,Member,_france,2020-03-27 10:36:39.083800,1585319799.0838,,channel_join,[],5,True,False,True,User_0269
User_0094,Member,_france,2020-03-27 10:44:12.085400,1585320252.0854,,,[],51,False,False,True,
User_0205,Member,_france,2020-03-27 10:46:59.088500,1585320419.0885,,,[],41,False,False,True,
User_0094,Member,_france,2020-03-27 10:49:30.091000,1585320570.091,,,[],58,False,False,True,
User_0205,Member,_france,2020-03-27 10:55:45.094000,1585320945.094,,,[],9,False,False,True,
User_0111,Member,_france,2020-03-27 11:01:43.095400,1585321303.0954,,,[],32,False,False,True,
User_0094,Member,_france,2020-03-27 11:08:40.096600,1585321720.0966,,,[],23,True,False,True,User_0205
User_0205,Member,_france,2020-03-27 11:15:31.101900,1585322131.1019,,,[],135,False,False,True,
User_0205,Member,_france,2020-03-27 11:17:21.103000,1585322241.103,1585322241.103000,,[],12,False,False,True,
User_0205,Member,_france,2020-03-27 11:19:38.107300,1585322378.1073,,,[],53,False,False,True,
User_0205,Member,_france,2020-03-27 11:21:04.109800,1585322464.1098,,,[],17,False,False,True,
User_0204,Member,_france,2020-03-27 11:21:09.109900,1585322469.1099,,,[],32,False,False,True,
User_0094,Member,_france,2020-03-27 11:24:08.112400,1585322648.1124,1585322241.103000,,[],17,False,False,True,
User_0205,Member,_france,2020-03-27 11:32:26.118400,1585323146.1184,,,[],80,False,False,True,
User_0204,Member,_france,2020-03-27 12:00:07.124400,1585324807.1244,,,[],46,False,False,True,
User_0205,Member,_france,2020-03-27 12:07:53.130300,1585325273.1303,,,[],72,False,False,True,
User_0205,Member,_france,2020-03-27 12:14:13.135400,1585325653.1354,,,[],24,False,False,True,
User_0204,Member,_france,2020-03-27 12:14:24.135600,1585325664.1356,,,[],33,False,False,True,
User_0205,Member,_france,2020-03-27 12:20:22.142000,1585326022.142,,,[],71,False,False,True,
User_0111,Member,_france,2020-03-27 12:37:19.146300,1585327039.1463,,,[],76,False,False,True,
User_0201,Member,_france,2020-03-27 12:48:30.162700,1585327710.1627,,,[],135,False,False,True,
User_0111,Member,_france,2020-03-27 12:49:33.164000,1585327773.164,,,[],12,False,False,True,
User_0205,Member,_france,2020-03-27 13:00:27.172700,1585328427.1727,,,[],128,False,False,True,
User_0111,Member,_france,2020-03-27 13:04:50.174100,1585328690.1741,,,[],12,False,False,True,
User_0111,Member,_france,2020-03-27 13:53:53.174200,1585331633.1742,,,"[{""name"": ""+1"", ""users"": [""User_0269"", ""User_0201""], ""count"": 2}]",12,True,False,True,User_0051
